phone_number,website,url,hosts,rooms,address,email_address,property_name
(207)236-3785,http://www.victorianbythesea.com/,http://theinnkeeper.com/listing/the-victorian-by-the-sea/, Rob & Jeanne,7,"33 Sea View Dr, Lincolnville, ME  04849",inn@victorianbythesea.com,The Victorian by the Sea
(305) 294-0590,http://www.GrandKeyWest.com,http://theinnkeeper.com/listing/the-grand-guesthouse/, Jim Brown & Jeffrey Daubman,10,"1116 Grinnell St., Key West, FL 33040",info12@grandkeywest.com,The Grand Guesthouse
1-207-633-7346,http://www.greenleafinn.com,http://theinnkeeper.com/listing/greenleaf-inn-at-boothbay-harbor/, Jeff Teel,7,"65 Commercial Street, Boothbay Harbor, ME 04538",info@greenleafinn.com,Greenleaf Inn at Boothbay Harbor
207-288-4031,http://www.primroseinn.com,http://theinnkeeper.com/listing/primrose-inn-historic-bar-harbor-bed-and-breakfast/, Catherine and Jeff Shaw,15,"73 Mt Desert Street, Bar Harbor, ME 04609",relax@primroseinn.com,Primrose Inn-Historic Bar Harbor Bed and Breakfast
1-800-709-SNOW (7669),http://www.mtbakerlodging.com,http://theinnkeeper.com/listing/mt-baker-lodging-inc-accommodations/, Guest Services,97,"7463 Mt. Baker Highway, Glacier, WA 98244",reservations@mtbakerlodging.com,"Mt. Baker Lodging, Inc. (accommodations)"
(601) 433-1361,http://www.visitriverranch.com/,http://theinnkeeper.com/listing/river-ranch-bed-breakfast/, ,5,"655 River Road, Hattiesburg, MS 39401",visit@visitriverranch.com,River Ranch Bed & Breakfast
904-825-4602,http://www.westcotthouse.com,http://theinnkeeper.com/listing/bayfront-westcott-house/, Joy and Andrew Warren,16,"146 Avenida Menendez, Saint Augustine, FL 32084",onthebay@westcotthouse.com,Bayfront Westcott House
1-352-344-3586,http://thelakehouse.biz/,http://theinnkeeper.com/listing/lake-house-bb/, Cathy Johnson,5,"8604 E Gospel Island Rd, Inverness, FL 34450",cjlakehouse@tampabay.rr.com,Lake House B&B
904-824-5214,http://www.victorianhousebnb.com/,http://theinnkeeper.com/listing/victorian-house-bb/, Marc and Jackie Rude,8,"11 Cadiz Street, Saint Augustine, FL 32084",victorianhouse@bellsouth.net,Victorian House Inn
1-210-225-5100,http://www.emilymorganhotel.com/,http://theinnkeeper.com/listing/the-emily-morgan-hotel/, Staff,127,"705 East Houston St, San Antonio, TX 78205",ryan.matz@emilymorganhotel.com,The Emily Morgan Hotel
(603) 356 2044,http://www.north-conway.com/,http://theinnkeeper.com/listing/cranmore-mountain-lodge/, Frederique and Thierry,20,"859 Kearsarge Road, North Conway, NH 03860",thelodge@north-conway.com,Cranmore Mountain Lodge
1-802-253-7159,http://www.sunandskiinn.com/,http://theinnkeeper.com/listing/sun-ski-inn-and-suites/, Staff,25,"1613 Mountain Rd, Stowe, VT 05672",Sales@sunandskiinn.com,Sun & Ski Inn and Suites
603-823-7244,http://www.innatsunsethill.com/,http://theinnkeeper.com/listing/sunset-hill-house-a-grand-inn/, Nancy & Dick,28,"231 Sunset Hill Rd, Sugar Hill, NH 03586",stay@innatsunsethill.com,Inn at Sunset Hill
(603) 586-7998,http://www.jeffersoninn.com,http://theinnkeeper.com/listing/the-jefferson-inn/, Eric & Gwen,11,"6 Renaissance Lane, Jefferson, NH 03583",Info@JeffersonInn.com,The Jefferson Inn
(603) 586-7713,http://www.applebrook.net/,http://theinnkeeper.com/listing/applebrook-bed-and-breakfast/, Renny and Priscilla D'Amico,11,"110 Meadows RD, Jefferson, NH 03583",stay@applebrook.net,Applebrook Bed and Breakfast
603 383-9109,http://www.coveredbridgehouse.com,http://theinnkeeper.com/listing/covered-bridge-house/, Dan & Nancy,5,"404 Route 302, Glen, NH 03838",info@coveredbridgehouse.com,Covered Bridge House
603-525-3318,http://www.hancockinn.com,http://theinnkeeper.com/listing/hancock-inn/, Robert,11,"33 Main Street, Hancock, NH 03449",Innkeeper@HancockInn.com,Hancock Inn
231-544-8122,http://www.bridgewalkbandb.com,http://theinnkeeper.com/listing/bridgewalk-bed-breakfast/, Shannon,5,"2287 N. M-88, Central Lake, MI 49622",bridgewalkbb@earthlink.net,Bridgewalk Bed & Breakfast
(501) 372-9930,http://www.bakerhousenlr.com,http://theinnkeeper.com/listing/baker-house-bed-and-breakfast/, Scott and Sonja,5,"109 West 5th Street, North Little Rock, AR 72119",innkeeper@bakerhousenlr.com,Baker House Bed and Breakfast
520-885-0883,http://suncatchertucson.com/,http://theinnkeeper.com/listing/the-suncatcher-fine-country-inn/, Janos Siess,4,"105 N. Avenida Javelina, Tucson, AZ 85748",siessjanoss@gmail.com,The SunCatcher Fine Country Inn
(609) 884-8791,http://www.fairthorne.com/,http://theinnkeeper.com/listing/fairthorne-cottage-bed-and-breakfast/, Diane & Ed,4,"115 Ocean Street, Cape May, NJ 08204",info@fairthorne.com,Fairthorne Cottage Bed and Breakfast
 800-241-VIEW,http://eastwindinn.com/,http://theinnkeeper.com/listing/the-east-wind-inn/, Randy,22,"21 Mechanic St, Tenants Harbor, ME 04860",info@eastwindinn.com,The East Wind Inn
(207) 389-1774,http://www.1774inn.com,http://theinnkeeper.com/listing/1774-inn-bed-and-breakfast/, John and Jackie,8,"44 Parker Head Road, Phippsburg, ME 04562",stay@1774inn.com,1774 Inn Bed and Breakfast
207-389-1322,http://www.ewfbb.com,http://theinnkeeper.com/listing/edgewater-farm-bed-and-breakfast/, Bill and Carol,6,"71 Small Point Road, Phippsburg, ME 04562",ewfbb@comcast.net,EdgeWater Farm Bed and Breakfast
 800.356.0408,http://www.pomegranateinn.com/,http://theinnkeeper.com/listing/pomegranate-inn/, Landon Bartel,8,"49 Neal St, Portland, ME 04102",stay@pomegranateinn.com,Pomegranate Inn
207-646-2737,http://www.theleisureinn.com/,http://theinnkeeper.com/listing/leisure-inn/, Innkeeper,6,"73 School Street, Ogunquit, ME 03907",Theleisureinn@aol.com,Leisure Inn
(207) 363-5119,http://www.yorkharborinn.com,http://theinnkeeper.com/listing/york-harbor-inn/, Garry Dominguez,54,"480 York Street, York Harbor, ME 03911",info@yorkharborinn.com,York Harbor Inn
(305) 294-6969,http://www.cypresshousekw.com,http://theinnkeeper.com/listing/cypress-house/, David Taylor,15,"601 Caroline Street, Key West, FL 33040",cypresskw@aol.com,Cypress House
(912) 233 1833,http://www.hamilton-turnerinn.com,http://theinnkeeper.com/listing/the-hamilton-turner-inn/, Susie Ridder,17,"330 Abercorn Street, Savannah, GA 31401",innkeeper@hamilton-turnerinn.com,The Hamilton Turner Inn
(207) 594-7644,http://www.craignair.com,http://theinnkeeper.com/listing/craignair-inn/, Joanne and Michael O'Shea,20,"5 Third St, Spruce Head, ME 04859",innkeeper@craignair.com,Craignair Inn
(603) 968-3775,http://glynnhouse.com,http://theinnkeeper.com/listing/glynn-house-inn/," Pamela, Ingrid and Glenn",13,"59 Highland Street, Ashland, NH 03217",innkeeper@glynnhouse.com ,Glynn House Inn
(717) 393-1460,http://www.FlowersAndThyme.com,http://theinnkeeper.com/listing/flowers-thyme-bed-and-breakfast/, Don & Ruth Harnish,3,"238 Strasburg Pike, Lancaster, PA 17602",innkeeper@FlowersAndThyme.com,Flowers & Thyme Bed and Breakfast
(512) 453-7696,http://www.theadamshouse.com,http://theinnkeeper.com/listing/adams-house/, Liz  Lock and Eric C. Hughes,5,"4300 Ave G, Austin, TX 78751",Reservations@theadamshouse.com,Adams House
(207) 288-4263,http://www.miramonte.com/,http://theinnkeeper.com/listing/mira-monte-inn-suites/, Katherine,20,"69 Mt Desert St., Bar Harbor, ME 04609",mburns@miramonte.com,Mira Monte Inn & Suites
601-948-3429,http://www.fairviewinn.com,http://theinnkeeper.com/listing/fairview-inn/, Peter & Tamar Sharp,18,"734 Fairview Street, Jackson, MS 39202",marketing@fairviewinn.com,Fairview Inn
(207) 236-8842,http://www.camdenhawthorn.com/,http://theinnkeeper.com/listing/hawthorn-inn/, Ted and Lisa,10,"9 High Street, Camden, ME 04843",info@camdenhawthorn.com,Hawthorn Inn
207 374 2844,http://www.bluehillinn.com,http://theinnkeeper.com/listing/the-blue-hill-inn/, Innkeeper,12,"40 Union St., Blue Hill, ME 04614",sarah@bluehillinn.com,The Blue Hill Inn
603 447 2818,http://snowvillageinn.com,http://theinnkeeper.com/listing/snowvillage-inn/, Kevin Flynn & Jen Kovach Innkeeper & Owners,18,"136 Stewart Road, Eaton Center, NH 03832",Innkeepers@snowvillageinn.com,Snowvillage Inn
305.296.2978,http://www.keywestharborinn.com/,http://theinnkeeper.com/listing/the-key-west-harbor-inn-2/, Leonardo,11,"219 Elizabeth Street, Key West, FL 33040",kwharborinn@yahoo.com,The Key West Harbor Inn
(207) 646-2021,http://www.beachmereinn.com,http://theinnkeeper.com/listing/beachmere-inn/, Sarah Mace Diment,54,"62  Beachmere Place, Ogunquit, ME 03907",info@beachmereinn.com,Beachmere Inn
(207) 833-5546,http://www.logcabin-maine.com/,http://theinnkeeper.com/listing/bailey-islands-log-cabin/, Bailey Island,9,"5 Log Cabin Lane, Bailey Island, ME 04003",info@logcabin-maine.com,Log Cabin
207-236-3196,http://www.blueharborhouse.com,http://theinnkeeper.com/listing/blue-harbor-house-a-village-inn/, Terry and Annette,11,"67 Elm Street, Camden, ME 04843",info@blueharborhouse.com,"Blue Harbor House, A Village Inn"
(800) 619-4467,http://www.LODGEatSEDONA.com,http://theinnkeeper.com/listing/lodge-at-sedona-a-luxury-b-b-inn/, Innkeeper,14,"125 Kallof Place, Sedona, AZ 86336",info@LodgeAtSedona.com,LODGE at SEDONA â€“ A Luxury B & B Inn
(207) 882-6892,http://www.snowsquallinn.com,http://theinnkeeper.com/listing/snow-squall-bed-breakfast/, Melanie and Paul Harris,7,"5 Bradford Road, Wiscasset, ME 04578",snowsquallinn@gmail.com,Snow Squall Bed & Breakfast
(254) 897-2929,http://www.innontheriver.com,http://theinnkeeper.com/listing/inn-on-the-river/, Michael and Lorraine,20,"205 SW Barnard Street, Glen Rose, TX 76043",inn@innontheriver.com,Inn on the River
(207) 236-4200,http://www.camdenharbourinn.com/,http://theinnkeeper.com/listing/camden-harbour-inn/, Christopher,18,"83 Bayview Street, Camden, ME 04843",info@camdenharbourinn.com,Camden Harbour Inn
(603) 968-7269,http://www.innongoldenpond.com,http://theinnkeeper.com/listing/the-inn-on-golden-pond/, Bill & Bonnie Webb,8,"1080 U.S. Route 3, Holderness, NH 03245",innkeepers@innongoldenpond.com,The Inn on Golden Pond
(603)868 7800,http://www.threechimneysinn.com,http://theinnkeeper.com/listing/three-chimneys-inn/, Innkeeper,23,"17 Newmarket Road, Durham, NH 03824",info@threechimneysinn.com,Three Chimneys Inn
410-778-5943,http://www.greatoakmd.com/,http://theinnkeeper.com/listing/great-oak-manor-inn/, Kaylin and Scott Benfeild,12,"10568 Cliff Road, Chestertown, MD 21620",info@greatoakmd.com,Great Oak Manor Inn
207-359-8521,http://www.oaklandhouse.com,http://theinnkeeper.com/listing/oakland-house-seaside-resort/, Sally & Jim Littlefield,25,"435 Herrick Road, Brooksville, ME 04617",relax@oaklandhouse.com,Oakland House Seaside Resort
(207) 967-4340,http://www.kingsportinn.com/,http://theinnkeeper.com/listing/kings-port-inn/, Mark Kudas and Jack Kudas,33,"18 Western Ave, Kennebunkport, ME 04043",info@kingsportinn.com,King's Port Inn
(850) 231-2733,http://hibiscusflorida.com,http://theinnkeeper.com/listing/hibiscus-coffee-guesthouse/, Cheri Peebles,9,"85 Defuniak Street, Grayton Beach, FL 32459",home@hibiscusflorida.com,Hibiscus Coffee & Guesthouse
912-236-6080,http://www.azaleainn.com,http://theinnkeeper.com/listing/azalea-inn-and-gardens/, Teresa and Jake,10,"217 East Huntingdon Street, Savannah, GA 31401",azalea.inn@comcast.net,Azalea Inn and Gardens
928-282-2938,http://www.casasedona.com,http://theinnkeeper.com/listing/casa-sedona-bed-breakfast-inn/, Paul Schwartz & Connie Goodwin Schwartz,16,"55 Hozoni Drive, Sedona, AZ 86336",casa@sedona.net,Casa Sedona Bed & Breakfast Inn
509-876-4373,http://www.greengablesinn.com,http://theinnkeeper.com/listing/green-gables-inn-bed-and-breakfast/, Alexis,5,"922 Bonsella, Walla Walla, WA 99362",innkeeper@greengablesinn.com,Green Gables Inn Bed and Breakfast
(603) 476-5004,http://www.oldeorchardinn.com,http://theinnkeeper.com/listing/olde-orchard-inn/, Shannon & Tommy,9,"108 Lee Road, Moultonborough, NH 03254",innkeepers@oldeorchardinn.com ,Olde Orchard Inn
912-201-2128,http://www.mcmillaninn.com,http://theinnkeeper.com/listing/mcmillan-inn/, Cindy & Joe Celento,5,"304 E. Huntingdon Street, Savannah, GA 31401",reservations@mcmillaninn.com,McMillan Inn
(541) 488.3905,http://www.albion-inn.com,http://theinnkeeper.com/listing/albion-inn/, Cyd and Gary Ropp,5,"34 Union Street, Ashland, OR 97520",info@albion-inn.com,Albion Inn
270 422 7974,http://www.southerngracebb.com,http://theinnkeeper.com/listing/southern-grace-bed-and-breakfast/, David and Theresa Padgett,5,"325 Kirchdorfer Road, Brandenburg, KY 40108",theresa@southerngracebb.com,Southern Grace Bed and Breakfast
207-236-7716,http://sunrisepoint.com,http://theinnkeeper.com/listing/inn-at-sunrise-point-2/, Daina Hill,10,"55 Sunrise Point Road, Lincolnville, ME 04849",info@sunrisepoint.com,Inn at Sunrise Point
936-348-5490,http://www.fossiltreefarm.com/the-cabin.html,http://theinnkeeper.com/listing/the-cabin-at-fossil-tree-farm/," Marguerite, Nadia & Adam",1,"2448 Cannon Lane, Madisonville, TX 77864",info@fossiltreefarm.com,The Cabin at Fossil Tree Farm
479-253-7409,http://www.cliffcottage.com,http://theinnkeeper.com/listing/cliff-cottage-inn-luxury-bb-suites-cottages/, S. C. Smith,8,"Heart of Historic Downtown, Eureka Springs, AR 72632",cliffcottage@sbcglobal.net,Cliff Cottage Inn â€“ Luxury B&B Suites & Cottages
1-760-992-5410,http://poshpalmsprings.com,http://theinnkeeper.com/listing/posh-palm-springs-inn/, Tony and Santo,9,"530 E. Mel Avenue, Palm Springs, CA 92262",info@poshpalmsprings.com,POSH Palm Springs Inn
401.847.7081,http://architectsinn.com,http://theinnkeeper.com/listing/architects-inn/, Sheila & Harlan Tyler,5,"2 Sunnyside Place, Newport, RI 02840",Newportbnb@cox.net,Architect's Inn
1-402-990-1175,http://www.alpinecreek.net/,http://theinnkeeper.com/listing/alpine-creek-bed-and-breakfast/, Trudie Olson Engel & Richard Engel,2,"1850 S. Frontage Rd. West, #3, Vail, CO 81657",info@alpinecreek.net,Alpine Creek Bed and Breakfast
(435)259-3568,http://www.deserthillsbnb.com,http://theinnkeeper.com/listing/desert-hills-bed-and-breakfast/, Vic and Anna Bruno,5,"1989 Desert Hills Lane, Moab, UT 84532",info@deserthillsbnb.com,Desert Hills Bed and Breakfast
802-253-4030,http://www.stoweinn.com,http://theinnkeeper.com/listing/the-stowe-inn/, Jed Lipsky,36,"123 Mountain Rd, Stowe, VT 05672",hello@stoweinn.com,The Stowe Inn
808-967-7289,http://www.bbvolcano.com/,http://theinnkeeper.com/listing/aloha-junction-bb/, Robert,4,"19-4037 Olapalapa Rd, Volcano, HI 96785",relax@bbvolcano.com,Aloha Junction B&B
707-937-0083,http://www.glendeven.com/,http://theinnkeeper.com/listing/glendeven-inn/, Mike & John,12,"8205 North Highway One, Mendocino, CA 95460",innkeeper@glendeven.com,Glendeven Inn
928-282-3344,http://www.swinn.com,http://theinnkeeper.com/listing/southwest-inn-at-sedona-voted-sedonas-best/, Craig Phelan,28,"3250 W. Highway 89A, Sedona, AZ 86336",craigphelan@cox.net,Southwest Inn at Sedona (Voted â€œSedona's Bestâ€ù)
1-802-253-4811,http://www.stoweagle.com,http://theinnkeeper.com/listing/golden-eagle-resort/, Neil and Carol Van Dyke,94,"511 Mountain Road, Stowe, VT 05672",info@goldeneagleresort.com,Golden Eagle Resort
1-802-253-4846,http://www.honeywoodinn.com,http://theinnkeeper.com/listing/honeywood-lodge-inn/, Carolyn & Bill Cook,23,"4527 Mountain Road, Stowe, VT 05672",honeywd@aol.com,Honeywood Lodge & Inn
1-305-538-2331,http://www.richmondhotel.com/,http://theinnkeeper.com/listing/richmond-hotel/, Allan & Patti Herbert,92,"1757 Collins Avenue, Miami Beach, FL 33139",info@richmondhotel.com,Richmond Hotel
305-294-8530,http://www.bottleinn.com,http://theinnkeeper.com/listing/frances-street-bottle-inn/, Mark Kohler,7,"535 Frances Street, Key West, FL 33040",info@bottleinn.com,Frances Street Bottle Inn
207-236-4259,http://www.hartstoneinn.com,http://theinnkeeper.com/listing/camden-hartstone-inn/, Mary Jo & Michael Salmon,21,"41 Elm Street, Camden, ME 04843",info@hartstoneinn.com,Camden Hartstone Inn
912-447-8901,http://www.greenpalminn.com,http://theinnkeeper.com/listing/green-palm-inn/, Diane McCray,4,"548 E. President St, Savannah, GA 31401",greenpalminn@aol.com,Green Palm Inn
1-303-442-3007,http://www.briarrosebb.com,http://theinnkeeper.com/listing/briar-rose-bed-breakfast/, Gary Hardin,10,"2151 Arapahoe, Boulder, CO 80302",info@briarrosebb.com,Briar Rose Bed & Breakfast
(904) 829-2467,http://www.Carriageway.com,http://theinnkeeper.com/listing/carriage-way-bed-and-breakfast/, Innkeeper,11,"70 Cuna Street, Saint Augustine, FL 32084",info@carriageway.com,Carriage Way Bed and Breakfast
(256) 451 - 3435,http://www.gorhamsbluff.com,http://theinnkeeper.com/listing/gorhams-bluff/, Innkeeper,6,"101 Gorham Drive, Pisgah, AL 35765",reservations@gorhamsbluff.com,Gorham's Bluff
920-743-1105,http://www.WhiteLaceInn.com,http://theinnkeeper.com/listing/white-lace-inn/, Dennis & Bonnie Statz,18,"16 N. Fifth Avenue, Sturgeon Bay â€“ Door County, WI 54235",Romance@WhiteLaceInn.com,White Lace Inn
(207) 967-4454,http://www.captainfairfield.com/,http://theinnkeeper.com/listing/captain-fairfield-inn/, Leigh and Rob Blood,9,"8 Pleasant Street, Kennebunkport, ME 04046",stay@captainfairfield.com,Captain Fairfield Inn
904 824-6068,http://www.stfrancisinn.com,http://theinnkeeper.com/listing/st-francis-inn/, Joe Finnegan,14,"279 St. George St., Saint Augustine, FL 32084",info@stfrancisinn.com,St. Francis Inn
1-540-837-1375,http://www.laubergeprovencale.com,http://theinnkeeper.com/listing/lauberge-provencale/, Celeste and Alain Borel,14,"13630 Lord Fairfax Hwy, White Post, VA 22620",info@laubergeprovencale.com,L'Auberge Provencale
229-931-0122,http://www.americusgardeninn.com,http://theinnkeeper.com/listing/americus-garden-inn-bed-breakfast/, Kim and Susan Egelseer,7,"504 Rees Park, Americus, GA 31709",info@americusgardeninn.com,Americus Garden Inn Bed & Breakfast
504-412-9500,http://www.magnoliamansion.com,http://theinnkeeper.com/listing/magnolia-mansion/, Hollie Vest,9,"2127 Prytania Street, New Orleans, LA 70130",info@magnoliamansion.com,Magnolia Mansion
321.768.6416,http://www.cranecreekinn.com,http://theinnkeeper.com/listing/crane-creek-inn-waterfront-bb/, Andy & Bambi ,4,"907 E. Melbourne Avenue, Melbourne, FL 32901",andy@cranecreekinn.com,Crane Creek Inn Waterfront B&B
504-949-3110,http://www.ingramhaus.com,http://theinnkeeper.com/listing/aaron-ingram-haus/, Scott Graves,3,"1012 Elysian Fields Ave, New Orleans, LA 70117",ingramhaus@yahoo.com,Aaron Ingram Haus
559-597-2555,http://www.theplantation.net,http://theinnkeeper.com/listing/plantation-bed-breakfast/, Scott & Marie Munger,7,"33038 Sierra Highway 198, Lemon Cove, CA 93244",relax@plantationbnb.com,Plantation Bed & Breakfast
802-253-2229,http://www.brasslanterninn.com,http://theinnkeeper.com/listing/brass-lantern-inn-bb/, Mary Anne & George Lewis,9,"717 Maple Street, Stowe, VT 05672",info@brasslanterninn.com,Brass Lantern Inn B&B
